C:\Users\yujin\cnn-project\.venv\Scripts\python.exe C:\Users\yujin\cnn-project\mobile-net-tensorflow\tensorflow_train_model.py
TensorFlow version: 2.11.0
Available GPU Devices: []
Starting training...
WARNING:tensorflow:`input_shape` is undefined or non-square, or `rows` is not in [96, 128, 160, 192, 224]. Weights for input shape (224, 224) will be loaded as the default.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(1280, 128) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.linalg.matmul_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(128, 101) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:The following Variables were used in a Lambda layer's call (tf.nn.bias_add_1), but are not present in its tracked objects:   <tf.Variable 'Variable:0' shape=(101,) dtype=float32>. This is a strong indication that the Lambda layer should be rewritten as a subclassed Layer.
WARNING:tensorflow:From C:\Users\yujin\cnn-project\.venv\lib\site-packages\tensorflow\python\autograph\pyct\static_analysis\liveness.py:83: Analyzer.lamba_check (from tensorflow.python.autograph.pyct.static_analysis.liveness) is deprecated and will be removed after 2023-09-23.
Instructions for updating:
Lambda fuctions will be no more assumed to be used in the statement where they are used, or at least in the same block. https://github.com/tensorflow/tensorflow/issues/56089
Epoch 1, Step 660, Loss: 16.1181, Elapsed time: 1646.99s, Remaining time: 4253.27s
Epoch 1, Step 670, Loss: 16.1181, Elapsed time: 1673.35s, Remaining time: 4231.99s
Epoch 1, Step 680, Loss: 16.1181, Elapsed time: 1698.23s, Remaining time: 4206.93s
Epoch 1, Step 690, Loss: 16.1181, Elapsed time: 1723.61s, Remaining time: 4183.07s
Epoch 1, Step 700, Loss: 16.1181, Elapsed time: 1749.48s, Remaining time: 4160.31s
Epoch 1, Step 710, Loss: 16.1181, Elapsed time: 1775.90s, Remaining time: 4138.78s
Epoch 1, Step 720, Loss: 16.1181, Elapsed time: 1802.90s, Remaining time: 4118.42s
Epoch 1, Step 730, Loss: 16.1181, Elapsed time: 1830.30s, Remaining time: 4098.78s
Epoch 1, Step 740, Loss: 16.1181, Elapsed time: 1856.96s, Remaining time: 4077.29s
Epoch 1, Step 750, Loss: 16.1181, Elapsed time: 1883.08s, Remaining time: 4054.51s
Epoch 1, Step 760, Loss: 16.1181, Elapsed time: 1907.21s, Remaining time: 4027.44s
Epoch 1, Step 770, Loss: 16.1181, Elapsed time: 1931.76s, Remaining time: 4001.33s
Epoch 1, Step 780, Loss: 16.1181, Elapsed time: 1956.29s, Remaining time: 3975.20s
Epoch 1, Step 790, Loss: 16.1181, Elapsed time: 1981.81s, Remaining time: 3951.08s
Epoch 1, Step 800, Loss: 16.1181, Elapsed time: 2007.92s, Remaining time: 3928.10s
Epoch 1, Step 810, Loss: 16.1181, Elapsed time: 2034.89s, Remaining time: 3906.68s
Epoch 1, Step 820, Loss: 16.1181, Elapsed time: 2062.79s, Remaining time: 3886.88s
Epoch 1, Step 830, Loss: 16.1181, Elapsed time: 2089.52s, Remaining time: 3864.72s
Epoch 1, Step 840, Loss: 16.1181, Elapsed time: 2114.63s, Remaining time: 3839.53s
Epoch 1, Step 850, Loss: 16.1181, Elapsed time: 2139.30s, Remaining time: 3813.53s
Epoch 1, Step 860, Loss: 16.1181, Elapsed time: 2163.01s, Remaining time: 3785.89s
Epoch 1, Step 870, Loss: 16.1181, Elapsed time: 2188.82s, Remaining time: 3761.96s
Epoch 1, Step 880, Loss: 16.1181, Elapsed time: 2215.60s, Remaining time: 3739.61s
Epoch 1, Step 890, Loss: 16.1181, Elapsed time: 2241.61s, Remaining time: 3715.90s
Epoch 1, Step 900, Loss: 16.1181, Elapsed time: 2266.60s, Remaining time: 3690.45s
Epoch 1, Step 910, Loss: 16.1181, Elapsed time: 2292.54s, Remaining time: 3666.56s
Epoch 1, Step 920, Loss: 15.9849, Elapsed time: 2319.06s, Remaining time: 3643.52s
Epoch 1, Step 930, Loss: 16.1181, Elapsed time: 2345.32s, Remaining time: 3620.00s
Epoch 1, Step 940, Loss: 16.1181, Elapsed time: 2372.89s, Remaining time: 3598.43s
Epoch 1, Step 950, Loss: 16.1181, Elapsed time: 2401.45s, Remaining time: 3578.18s
Epoch 1, Step 960, Loss: 16.1181, Elapsed time: 2428.79s, Remaining time: 3555.99s
Epoch 1, Step 970, Loss: 15.6341, Elapsed time: 2456.75s, Remaining time: 3534.58s
Epoch 1, Step 980, Loss: 16.1181, Elapsed time: 2486.08s, Remaining time: 3514.98s
Epoch 1, Step 990, Loss: 16.1181, Elapsed time: 2514.73s, Remaining time: 3494.23s
Epoch 1, Step 1000, Loss: 15.7019, Elapsed time: 2541.87s, Remaining time: 3471.27s
Epoch 1, Step 1010, Loss: 16.1181, Elapsed time: 2568.99s, Remaining time: 3448.19s
Epoch 1, Step 1020, Loss: 16.1181, Elapsed time: 2596.94s, Remaining time: 3426.13s
