Epoch,Step,Loss,Accuracy,Validation Accuracy
3,1940,3.1208,0.1875,22:19:29
3,1950,3.0900,0.2500,21:16:09
3,1960,2.8865,0.1250,22:11:10
3,1970,2.9302,0.1875,22:39:35
3,1980,2.7278,0.2188,23:42:51
3,1990,3.0179,0.1562,22:46:02
3,2000,3.5339,0.2188,21:27:50
3,2010,2.8841,0.2500,21:22:30
3,2020,3.1212,0.3750,22:17:18
3,2030,3.1803,0.1562,22:56:10
3,2040,3.1712,0.2188,22:57:04
3,2050,2.5839,0.2188,22:53:51
3,2060,2.9694,0.0625,21:16:22
3,2070,3.3691,0.2188,21:37:48
3,2080,3.1864,0.3750,22:28:24
3,2090,3.5008,0.3125,22:47:03
3,2100,3.4471,0.1875,23:00:23
3,2110,3.2070,0.1875,21:56:07
3,2120,3.6785,0.1562,21:52:25
3,2130,3.5789,0.1875,22:25:18
3,2140,3.1582,0.2500,22:47:25
3,2150,2.8299,0.2812,21:36:30
3,2160,4.5661,0.0938,21:56:02
3,2170,3.3550,0.1250,22:50:01
3,2180,4.0275,0.1562,23:15:30
3,2190,3.5420,0.1875,21:40:18
3,2200,4.5102,0.0625,21:22:33
3,2210,4.1940,0.0625,22:13:06
3,2220,3.9298,0.1562,22:28:05
3,2230,4.5982,0.0312,22:59:34
3,2240,4.4177,0.0312,22:14:48
3,2250,4.3924,0.0625,21:37:50
3,2260,4.2145,0.0625,22:08:16
3,2270,4.1942,0.0625,22:58:57
3,2280,4.3720,0.0938,22:56:22
3,2290,4.7552,0.1250,21:36:15
3,2300,4.7351,0.0625,20:49:11
3,2310,4.5813,0.0938,21:51:30
3,2320,5.0586,0.0000,22:34:43
3,2330,4.7200,0.0312,22:44:52
3,2340,4.4585,0.0000,22:03:15
3,2350,4.1283,0.0938,21:18:35
3,2360,3.9546,0.0938,21:56:59
Epoch 3, Average Loss: 2.8582, Validation Accuracy: 0.0122
4,0,4.2685,0.0312,21:55:11
4,10,3.9502,0.0000,21:38:23
4,20,3.8902,0.0312,22:17:46
4,30,3.5142,0.0625,23:01:14
4,40,3.4537,0.2500,22:25:57
4,50,3.2190,0.2812,21:48:56
4,60,3.1669,0.3125,21:50:07
4,70,2.9115,0.2500,21:56:55
4,80,2.9195,0.3125,22:50:45
4,90,3.0293,0.1250,23:49:57
4,100,3.1767,0.0312,22:20:31
4,110,2.9215,0.1875,21:43:20
4,120,2.7917,0.2812,22:50:02
4,130,2.5339,0.1562,22:54:45
4,140,2.1970,0.3750,21:56:54
4,150,2.3977,0.3125,21:50:12
4,160,2.5813,0.2500,23:06:54
4,170,2.6723,0.2812,23:09:20
4,180,3.1988,0.0938,21:49:43
4,190,2.8397,0.2188,20:38:28
4,200,2.3567,0.3125,23:58:27
4,210,2.9067,0.1562,22:47:41
4,220,2.8516,0.1562,22:54:26
4,230,2.4507,0.1875,21:55:02
4,240,2.9855,0.2812,20:49:33
4,250,2.2853,0.2812,20:40:10
4,260,2.3627,0.3438,21:48:38
4,270,2.2342,0.3438,22:02:47
4,280,2.5307,0.2812,22:43:46
4,290,2.2448,0.2188,23:28:18
4,300,2.2904,0.3125,22:25:23
4,310,2.1655,0.4062,21:06:27
4,320,2.4104,0.0938,23:27:02
4,330,2.6524,0.1875,22:29:21
4,340,2.2053,0.1875,00:02:49
4,350,2.0571,0.3125,22:33:40
4,360,2.4435,0.2188,21:14:40
4,370,2.2176,0.2500,23:12:54
4,380,2.2520,0.4062,22:33:00
4,390,2.0874,0.3125,22:07:24
4,400,2.5061,0.3125,20:42:18
4,410,2.3610,0.1875,21:41:00
4,420,2.1031,0.3750,21:56:39
4,430,2.7813,0.3125,22:29:01
4,440,1.8832,0.3750,22:48:04
4,450,2.1997,0.5625,22:14:21
4,460,2.7149,0.0625,21:18:02
4,470,2.3876,0.4375,21:26:06
4,480,1.7842,0.3750,22:00:50
4,490,2.2840,0.3125,00:29:19
4,500,2.2004,0.3438,22:54:23
4,510,1.7743,0.4375,21:06:08
4,520,2.4119,0.2500,21:37:12
4,530,2.4729,0.0938,22:56:10
4,540,2.3681,0.1562,22:21:15
4,550,1.8624,0.3750,20:45:31
4,560,1.9551,0.3750,21:09:27
4,570,2.1804,0.4375,22:13:34
4,580,2.4173,0.1562,00:25:07
4,590,2.9765,0.2500,23:47:29
4,600,2.3727,0.3750,23:40:28
4,610,2.7546,0.2500,20:57:09
4,620,2.7377,0.3125,21:35:51
4,630,2.3946,0.2812,22:31:59
4,640,2.2898,0.1875,00:36:51
4,650,2.4085,0.2188,22:34:34
4,660,2.8779,0.1562,21:46:00
4,670,2.7173,0.2812,20:53:45
4,680,2.2226,0.3438,21:33:55
4,690,2.8272,0.2812,22:41:52
4,700,2.4239,0.1562,22:34:28
4,710,2.8071,0.2500,21:25:12
4,720,2.5368,0.3125,22:14:37
4,730,2.3340,0.2812,22:32:38
4,740,2.3362,0.3125,22:23:42
4,750,2.7143,0.2812,20:45:38
4,760,2.2452,0.4062,21:11:24
4,770,2.6407,0.3438,22:40:52
4,780,2.5005,0.2500,22:13:48
4,790,2.0242,0.3125,21:31:39
4,800,1.9502,0.4375,20:05:53
4,810,1.9382,0.3750,20:51:55
4,820,2.3045,0.3125,21:28:50
4,830,2.3376,0.1875,22:19:43
4,840,2.3259,0.2188,22:32:48
4,850,2.3737,0.3438,21:03:01
4,860,2.6265,0.0938,19:49:14
4,870,2.3955,0.2500,20:32:42
4,880,2.7620,0.1562,20:50:08
4,890,2.7861,0.2188,21:42:48
4,900,2.2625,0.2500,22:12:06
4,910,1.9877,0.2812,22:17:20
4,920,2.0016,0.4375,21:10:16
4,930,1.9170,0.2812,20:57:25
4,940,2.5408,0.2812,21:39:05
4,950,2.2449,0.3438,22:09:01
4,960,2.5333,0.2188,21:36:01
4,970,2.4270,0.2188,20:00:56
4,980,2.3967,0.1562,20:40:52
4,990,2.5467,0.1562,21:30:57
4,1000,2.1795,0.1250,22:30:26
4,1010,2.0336,0.3750,22:23:56
4,1020,2.2447,0.2500,20:47:59
4,1030,1.9305,0.3750,20:29:26
4,1040,2.4457,0.2188,20:51:39
4,1050,2.2358,0.3750,21:54:30
4,1060,2.4398,0.2812,22:13:35
4,1070,2.0909,0.3438,21:05:47
4,1080,2.2391,0.3750,20:08:25
4,1090,2.2223,0.2500,19:55:56
4,1100,2.4210,0.1875,21:04:58
4,1110,1.8224,0.4062,21:20:34
4,1120,2.1619,0.3125,22:05:51
4,1130,1.9711,0.4062,22:10:24
4,1140,1.8973,0.4375,21:07:04
4,1150,2.2708,0.3125,20:51:40
4,1160,2.3742,0.3438,21:35:28
4,1170,2.7882,0.2500,22:10:47
4,1180,2.9191,0.3125,21:19:54
4,1190,2.0363,0.3438,20:18:29
4,1200,2.5965,0.2812,20:40:25
4,1210,2.3441,0.3125,21:09:22
4,1220,2.4288,0.3125,21:59:33
4,1230,2.2432,0.3125,22:22:28
4,1240,2.2937,0.3125,21:05:50
4,1250,2.7000,0.1250,20:43:19
4,1260,2.3297,0.1562,21:13:00
4,1270,2.2376,0.3750,18:57:47
4,1280,2.7108,0.1875,19:03:02
4,1290,2.3278,0.3125,17:54:38
4,1300,2.6129,0.1250,18:56:46
4,1310,2.7331,0.2500,20:36:49
4,1320,2.3838,0.3750,20:34:16
4,1330,2.3649,0.2188,21:50:38
4,1340,2.3832,0.3125,18:27:51
4,1350,2.5401,0.1875,20:04:54
4,1360,2.3129,0.3750,19:31:38
4,1370,2.7021,0.1562,20:37:50
4,1380,2.2391,0.1875,21:32:50
4,1390,2.8368,0.3125,21:51:33
4,1400,2.7057,0.2500,22:04:31
4,1410,2.9932,0.2812,21:48:13
4,1420,2.5279,0.2812,20:30:19
4,1430,2.5805,0.2500,21:46:20
4,1440,1.7449,0.4688,22:22:54
4,1450,2.1529,0.3750,22:19:11
4,1460,3.0606,0.1250,20:26:08
4,1470,2.5404,0.3125,21:03:09
4,1480,2.0944,0.4062,21:50:15
4,1490,2.4789,0.2812,21:58:15
4,1500,2.7526,0.1562,21:22:33
4,1510,2.1251,0.2812,19:53:15
4,1520,2.1279,0.4688,20:42:44
4,1530,2.4222,0.4062,21:34:39
4,1540,2.4326,0.2812,21:47:53
4,1550,2.4329,0.1875,21:57:55
4,1560,2.2702,0.3125,20:29:21
4,1570,2.5676,0.2812,20:41:16
4,1580,2.0623,0.2812,21:07:28
4,1590,2.3177,0.3750,21:34:37
4,1600,2.1286,0.3125,23:57:12
4,1610,1.6404,0.4688,21:16:04
4,1620,2.3817,0.4688,20:34:20
4,1630,2.3474,0.2188,21:00:51
4,1640,2.4337,0.3438,21:48:29
4,1650,2.7122,0.1562,22:37:27
4,1660,3.0026,0.2500,20:32:27
4,1670,2.5104,0.2812,20:09:20
4,1680,2.1496,0.5000,21:44:57
4,1690,2.2313,0.3750,22:15:04
4,1700,2.1818,0.3438,22:04:59
4,1710,2.5653,0.3438,19:43:09
4,1720,2.8946,0.2500,20:40:25
4,1730,2.2844,0.3125,21:20:18
4,1740,2.0733,0.3125,21:50:20
4,1750,2.6527,0.0938,21:35:35
4,1760,3.4406,0.1875,20:25:43
4,1770,2.4698,0.3438,19:34:40
4,1780,2.3527,0.4688,20:26:18
4,1790,2.6115,0.2812,22:26:47
4,1800,2.4704,0.1875,23:04:32
4,1810,2.6968,0.2188,21:43:28
4,1820,2.5602,0.1875,20:54:08
4,1830,2.5603,0.2500,21:52:21
4,1840,2.6068,0.2188,21:22:05
4,1850,2.2449,0.3438,21:18:04
4,1860,2.6211,0.2188,22:45:20
4,1870,2.5469,0.1562,19:40:20
4,1880,2.2832,0.2812,17:31:24
4,1890,2.3771,0.2188,18:40:00
4,1900,2.9200,0.1562,20:15:00
4,1910,2.6537,0.1875,19:05:34
4,1920,2.7865,0.2500,17:30:43
4,1930,2.7196,0.3125,17:55:02
4,1940,2.4973,0.3438,18:17:34
4,1950,2.9777,0.1875,19:02:01
4,1960,2.1960,0.2500,18:44:58
4,1970,1.9662,0.4688,18:44:53
4,1980,1.8439,0.3438,18:04:29
4,1990,2.0466,0.5312,18:37:06
4,2000,2.5434,0.3750,18:43:58
4,2010,2.7542,0.2188,18:54:37
4,2020,2.2289,0.3438,19:07:43
4,2030,2.4800,0.2188,17:18:10
4,2040,2.3713,0.2188,17:30:33
4,2050,2.0484,0.3438,19:50:26
4,2060,2.5561,0.4375,22:30:23
4,2070,2.2741,0.3438,23:13:55
4,2080,2.3443,0.3438,21:24:17
4,2090,3.1616,0.2188,22:36:36
4,2100,2.5773,0.1562,20:25:16
4,2110,2.6528,0.2812,20:08:18
4,2120,2.3049,0.2812,21:06:45
4,2130,2.2777,0.1875,23:27:10
4,2140,2.4316,0.3125,18:51:57
4,2150,2.9369,0.2500,18:37:56
4,2160,3.1609,0.3125,18:08:20
4,2170,3.1853,0.2812,18:28:58
4,2180,3.5556,0.3125,21:35:13
4,2190,3.3462,0.1562,21:28:11
4,2200,3.2447,0.2188,21:16:38
4,2210,3.3468,0.1875,20:28:25
4,2220,3.6675,0.0625,20:59:50
4,2230,4.0780,0.0938,21:38:07
4,2240,3.3261,0.2500,22:19:56
4,2250,3.7076,0.1250,20:33:15
4,2260,3.6877,0.0625,21:37:22
4,2270,3.6380,0.1250,21:15:33
4,2280,3.8235,0.2188,22:10:07
4,2290,3.6989,0.2188,21:25:56
4,2300,3.4525,0.1562,20:23:53
4,2310,3.6973,0.1562,19:55:58
4,2320,4.3154,0.0625,21:12:50
4,2330,3.9464,0.1250,21:02:35
4,2340,3.4831,0.1562,19:55:37
4,2350,3.3001,0.0938,21:40:24
4,2360,3.0355,0.1250,21:38:15
Epoch 4, Average Loss: 2.5918, Validation Accuracy: 0.0130
5,0,4.3235,0.0000,19:46:06
5,10,3.7960,0.0000,17:41:01
5,20,2.9594,0.0938,17:35:11
5,30,2.8373,0.2812,22:15:40
5,40,2.4371,0.3750,21:30:49
5,50,2.4610,0.3438,20:27:42
5,60,2.4846,0.3125,20:45:38
5,70,2.9869,0.1250,20:56:38
5,80,2.5493,0.2812,20:59:11
5,90,2.3283,0.2500,21:54:03
5,100,2.5503,0.1562,19:43:36
5,110,2.5763,0.1875,22:13:04
5,120,2.9498,0.0938,21:24:51
5,130,2.3949,0.1562,21:28:53
5,140,2.0286,0.4375,20:11:52
5,150,1.6541,0.5000,20:45:04
5,160,2.0457,0.5000,22:03:14
5,170,2.8895,0.2188,18:41:47
5,180,2.2477,0.2500,19:25:31
5,190,2.5232,0.1875,19:54:28
5,200,2.1508,0.3125,22:05:39
5,210,2.4563,0.2188,21:12:10
5,220,2.6077,0.1875,21:19:22
5,230,2.4217,0.1562,21:26:57
5,240,2.1507,0.3750,20:44:59
5,250,2.3057,0.2188,20:47:52
5,260,2.3290,0.2812,20:37:37
5,270,1.9303,0.2500,17:55:58
5,280,2.3489,0.4062,20:22:01
5,290,2.1907,0.3438,21:02:31
5,300,2.6715,0.1250,21:34:20
5,310,2.4440,0.1875,18:22:38
5,320,1.8925,0.3750,17:43:58
5,330,2.1238,0.2812,18:36:00
5,340,2.3651,0.2500,18:38:50
5,350,2.2275,0.0625,20:41:19
5,360,2.6897,0.1562,20:06:37
5,370,1.8952,0.4062,21:59:26
5,380,2.4212,0.2500,19:57:30
5,390,1.9239,0.3438,19:57:06
5,400,2.2489,0.4062,19:47:35
5,410,1.8473,0.3438,20:17:26
5,420,1.9558,0.4062,20:44:06
5,430,2.2524,0.3125,21:22:41
5,440,2.4764,0.1562,21:58:38
5,450,2.1334,0.3438,19:52:25
5,460,2.0739,0.1875,19:56:10
5,470,2.4424,0.2812,20:42:42
5,480,2.6086,0.1875,21:41:27
5,490,2.1885,0.2500,22:02:48
5,500,2.0693,0.3125,21:40:35
5,510,1.8312,0.3438,19:45:05
5,520,2.5755,0.2188,19:58:27
5,530,2.2350,0.3125,20:38:13
5,540,2.5309,0.1875,20:47:54
5,550,1.9699,0.3750,22:49:27
5,560,2.1029,0.3438,20:06:36
5,570,2.3110,0.3125,18:09:33
5,580,2.5094,0.2500,20:31:19
5,590,2.9874,0.1875,21:55:51
5,600,2.0044,0.3750,19:45:37
5,610,2.5335,0.2812,21:01:39
5,620,2.3166,0.3750,22:12:40
5,630,2.0491,0.2188,21:52:01
5,640,2.5516,0.2188,19:49:42
5,650,2.0033,0.2812,21:00:34
5,660,2.5770,0.2500,21:05:46
5,670,2.3698,0.2500,20:43:19
5,680,2.7164,0.3438,20:00:12
5,690,2.9139,0.2500,19:53:30
5,700,2.7733,0.1562,20:47:30
5,710,2.9188,0.1562,21:44:19
5,720,2.4377,0.1875,20:14:46
5,730,2.4047,0.3125,19:46:23
5,740,1.8306,0.3125,17:25:41
5,750,1.9356,0.4062,20:31:59
5,760,2.2546,0.3438,21:29:11
5,770,2.3036,0.3125,20:36:50
5,780,1.9711,0.3438,21:03:32
5,790,2.0325,0.5000,19:03:41
5,800,2.5101,0.3750,19:34:01
5,810,2.0517,0.3438,20:20:42
5,820,2.4904,0.3125,22:20:42
5,830,2.3786,0.3125,21:34:01
5,840,2.3740,0.2188,19:49:10
5,850,2.5482,0.1875,21:35:10
5,860,2.6843,0.1562,21:24:12
5,870,2.1749,0.2812,21:06:13
5,880,2.5157,0.3125,20:14:57
5,890,2.1836,0.3125,18:53:58
5,900,2.2902,0.3750,18:05:03
5,910,2.1126,0.3438,17:15:51
5,920,2.4023,0.2812,17:15:02
5,930,1.8453,0.3750,17:37:12
5,940,2.6073,0.3125,19:53:21
5,950,1.9216,0.2500,20:04:58
5,960,2.2847,0.3125,20:06:43
5,970,2.5929,0.2500,18:48:46
5,980,2.4400,0.1250,19:53:04
5,990,2.2632,0.3438,21:00:09
5,1000,2.0530,0.2500,22:14:31
5,1010,2.6345,0.2188,20:34:04
5,1020,2.2367,0.2188,21:34:14
5,1030,2.4806,0.1875,18:59:48
5,1040,2.1028,0.3438,20:03:53
5,1050,2.2830,0.4062,20:28:29
5,1060,2.3445,0.3750,21:21:41
5,1070,2.3348,0.3750,21:53:56
5,1080,2.2114,0.4375,21:38:00
5,1090,2.3920,0.3125,19:53:13
5,1100,2.0343,0.3750,20:36:51
5,1110,2.0010,0.2812,20:30:02
5,1120,2.4270,0.2812,19:21:21
5,1130,1.8141,0.5312,19:52:10
5,1140,1.8159,0.3438,20:23:52
5,1150,2.6201,0.2812,21:40:29
5,1160,2.6063,0.2500,20:26:15
5,1170,2.2733,0.2500,19:39:51
5,1180,2.4127,0.2500,20:25:25
5,1190,1.9870,0.3438,20:24:27
5,1200,2.5762,0.2500,20:56:51
5,1210,2.6847,0.2188,20:32:39
5,1220,2.0465,0.3750,20:14:04
5,1230,2.7368,0.1875,20:43:25
5,1240,2.4994,0.2812,20:16:27
5,1250,2.1629,0.4062,21:27:13
5,1260,2.3675,0.1562,20:47:47
5,1270,2.2354,0.3750,20:21:13
5,1280,2.2264,0.1562,20:47:27
5,1290,2.3434,0.3750,18:50:50
5,1300,2.6215,0.2500,17:32:41
5,1310,2.4139,0.2500,16:24:10
5,1320,2.7783,0.1875,17:28:22
5,1330,2.1721,0.2188,18:57:49
5,1340,2.5096,0.2188,18:07:02
5,1350,1.9961,0.2188,17:34:37
5,1360,2.4322,0.3125,17:27:43
5,1370,2.3067,0.3750,17:48:23
5,1380,1.8966,0.4375,17:20:24
5,1390,2.9084,0.1562,20:37:11
5,1400,1.8131,0.3750,20:54:45
5,1410,2.2056,0.2500,22:24:43
5,1420,2.0938,0.2812,20:38:18
5,1430,2.3205,0.3750,19:52:31
5,1440,2.1637,0.2812,19:53:13
5,1450,2.1412,0.2812,19:59:09
5,1460,2.3697,0.2812,20:01:38
5,1470,2.1149,0.4062,20:04:26
5,1480,1.8488,0.4375,21:06:45
5,1490,2.5385,0.1562,20:09:00
5,1500,1.9023,0.4688,19:35:35
5,1510,2.2472,0.2812,20:40:40
5,1520,1.8338,0.4375,19:55:58
5,1530,2.2943,0.3750,21:59:12
5,1540,2.1394,0.2812,20:02:13
5,1550,2.8117,0.1875,18:46:45
5,1560,2.1500,0.3438,19:16:26
5,1570,2.1478,0.3125,19:45:06
5,1580,2.3728,0.3438,19:43:19
5,1590,2.2306,0.2500,20:01:17
5,1600,2.0180,0.3750,19:41:10
5,1610,1.3799,0.6250,19:57:13
5,1620,3.0063,0.2812,18:27:57
5,1630,1.8524,0.3438,18:07:38
5,1640,1.8333,0.4688,18:45:57
5,1650,2.1064,0.3750,19:53:25
5,1660,2.3016,0.3125,20:19:19
5,1670,2.3511,0.3125,20:02:38
5,1680,1.8569,0.3750,19:38:43
5,1690,2.5125,0.2188,18:31:01
5,1700,1.9802,0.4062,18:38:15
5,1710,2.3524,0.3438,18:57:24
5,1720,2.6049,0.2188,19:40:03
5,1730,1.9370,0.3125,20:01:28
5,1740,2.6350,0.2188,20:03:29
5,1750,2.0142,0.2188,18:49:13
5,1760,2.6939,0.3125,19:39:41
5,1770,2.3671,0.2812,19:54:29
5,1780,2.2286,0.2812,19:03:54
5,1790,2.2018,0.3125,19:08:32
5,1800,2.1166,0.2500,20:09:10
5,1810,2.0929,0.3750,19:25:27
5,1820,2.2814,0.2188,19:02:20
5,1830,2.7214,0.2188,19:27:06
5,1840,2.0503,0.3438,19:44:58
5,1850,2.4138,0.3438,18:31:54
5,1860,2.4195,0.3438,18:29:59
5,1870,2.6516,0.2812,19:27:20
5,1880,2.4010,0.2500,19:51:01
5,1890,2.1331,0.2812,19:42:04
5,1900,2.2575,0.3125,19:41:11
5,1910,2.7212,0.1562,20:50:39
5,1920,2.1712,0.3438,19:26:49
5,1930,2.6395,0.2812,19:47:53
5,1940,2.1074,0.3750,19:56:20
5,1950,2.9904,0.2500,18:45:18
5,1960,2.2781,0.2500,16:54:24
5,1970,1.8127,0.5312,18:08:04
5,1980,2.0914,0.3438,18:17:07
5,1990,2.8343,0.2500,19:46:37
5,2000,2.5711,0.2812,19:41:52
5,2010,2.6107,0.2188,19:46:12
5,2020,2.3735,0.3125,18:47:01
5,2030,2.0726,0.2500,18:32:20
5,2040,2.0337,0.4062,19:07:44
5,2050,2.6918,0.2812,19:53:51
5,2060,2.2961,0.4688,19:48:27
5,2070,2.4928,0.3125,19:13:20
5,2080,2.3509,0.2812,18:08:50
5,2090,2.3668,0.3125,18:47:32
5,2100,2.2975,0.4062,19:30:50
5,2110,2.8041,0.2812,19:44:57
5,2120,2.5842,0.2188,19:39:18
5,2130,2.1191,0.3438,18:42:50
5,2140,2.2091,0.3125,18:32:05
5,2150,2.2639,0.2188,19:17:42
5,2160,3.0195,0.2812,19:26:31
5,2170,3.1729,0.3438,19:37:10
5,2180,2.8241,0.2812,17:55:44
5,2190,2.2514,0.2188,18:55:17
5,2200,2.3615,0.2812,19:13:07
5,2210,2.2339,0.3750,19:34:41
5,2220,2.9308,0.0938,19:09:08
5,2230,2.8050,0.1875,19:38:33
5,2240,2.8647,0.2188,19:32:10
5,2250,3.0852,0.2500,19:39:22
5,2260,2.7995,0.2188,19:17:17
5,2270,3.1643,0.2500,19:36:12
5,2280,3.1905,0.2188,17:38:56
5,2290,2.6403,0.3125,18:29:25
5,2300,2.9798,0.1250,19:14:28
5,2310,3.0027,0.2812,19:39:43
5,2320,3.2631,0.1562,19:00:14
5,2330,2.9534,0.2812,17:44:11
5,2340,2.6928,0.1875,18:18:12
5,2350,2.3586,0.1875,18:51:52
5,2360,2.2013,0.4375,19:09:32
Epoch 5, Average Loss: 2.3687, Validation Accuracy: 0.0124
6,0,4.6491,0.0000,20:34:40
6,10,3.6275,0.0625,18:37:54
6,20,2.7276,0.2500,19:51:38
6,30,2.3323,0.3750,18:12:38
6,40,2.1836,0.4062,18:55:24
6,50,2.2417,0.2812,19:21:57
6,60,1.9291,0.3750,19:21:19
6,70,2.4179,0.2812,19:21:29
6,80,2.3685,0.2500,19:44:32
6,90,2.4113,0.3438,19:35:35
6,100,2.6155,0.1562,18:47:31
6,110,2.6848,0.1875,18:04:05
6,120,2.2437,0.2500,18:38:36
6,130,2.0496,0.3125,19:23:52
6,140,1.9162,0.4375,19:34:26
6,150,1.7558,0.4062,19:15:57
6,160,2.1233,0.3438,19:20:16
6,170,2.2737,0.4062,19:07:37
6,180,2.2067,0.2812,18:19:19
6,190,2.7909,0.3438,19:00:18
6,200,2.5616,0.1250,19:24:51
6,210,2.3217,0.1250,19:23:38
6,220,1.9990,0.2812,18:06:39
6,230,2.3560,0.3125,18:59:42
6,240,2.2941,0.2812,19:05:47
6,250,2.4095,0.1562,19:14:08
6,260,1.7895,0.6250,18:48:13
6,270,1.8618,0.4375,18:20:22
6,280,2.2220,0.3125,18:47:04
6,290,2.0525,0.3125,19:18:25
6,300,2.0345,0.3438,18:59:07
6,310,2.2448,0.4062,18:01:32
6,320,2.1868,0.2812,18:36:55
6,330,2.8045,0.1875,19:07:58
6,340,2.5939,0.1250,19:39:25
6,350,1.8636,0.3125,18:27:20
6,360,2.1431,0.3438,18:35:15
6,370,2.2453,0.2812,18:54:44
6,380,2.3415,0.2812,19:56:27
6,390,2.0203,0.3750,18:02:02
6,400,2.3301,0.3125,18:37:25
6,410,2.2961,0.2188,19:03:29
6,420,2.2257,0.3438,19:11:08
6,430,2.1545,0.3125,18:14:10
6,440,1.9620,0.2188,18:24:12
6,450,2.3321,0.3438,18:59:04
6,460,2.0902,0.4375,19:20:37
6,470,2.3643,0.3125,18:43:32
6,480,1.9390,0.3438,18:11:43
6,490,1.8216,0.3750,18:58:17
6,500,2.1513,0.3438,18:31:03
6,510,1.9528,0.2812,18:02:12
6,520,2.2190,0.3750,18:34:24
6,530,2.1508,0.2500,19:48:53
6,540,2.2158,0.2500,19:10:19
6,550,2.1003,0.2812,17:51:20
6,560,2.3709,0.2500,17:30:18
6,570,2.2598,0.3750,18:05:45
6,580,2.0393,0.3438,18:49:43
6,590,2.3857,0.2812,18:28:03
6,600,2.1007,0.3438,17:23:49
6,610,2.2235,0.2188,16:57:38
6,620,2.3213,0.2500,17:48:16
6,630,2.0246,0.2812,18:23:56
6,640,2.1822,0.2812,18:45:38
6,650,2.1400,0.1250,18:26:40
6,660,2.4117,0.3438,16:55:11
6,670,2.0595,0.2500,16:50:45
6,680,2.7200,0.2188,17:37:47
6,690,2.0994,0.3438,18:21:50
6,700,2.7587,0.1562,18:46:14
6,710,2.8315,0.2188,17:46:52
6,720,2.6805,0.1875,16:58:17
6,730,2.4900,0.1250,17:00:01
6,740,2.2134,0.1875,17:35:53
6,750,2.0328,0.3125,18:27:56
6,760,2.0252,0.4062,19:03:05
6,770,2.2918,0.3750,17:42:09
6,780,1.9644,0.4375,16:29:05
6,790,2.4012,0.1875,17:21:11
6,800,2.0079,0.5000,17:53:20
6,810,1.7405,0.4062,18:22:30
6,820,2.1330,0.1875,18:59:08
6,830,1.9981,0.3125,17:27:16
6,840,2.0292,0.3438,16:31:13
6,850,2.0193,0.3750,16:46:41
6,860,2.5178,0.0625,17:27:31
6,870,2.3893,0.2188,17:53:34
6,880,1.9099,0.2500,18:37:40
6,890,2.6608,0.3438,18:26:43
6,900,2.3345,0.2500,17:15:34
6,910,2.0698,0.3750,16:55:11
6,920,1.7942,0.4375,17:35:15
6,930,1.6902,0.2812,18:07:03
6,940,2.3355,0.2500,18:46:06
6,950,2.3307,0.2500,18:00:16
6,960,2.1538,0.2500,16:46:19
6,970,2.2141,0.3125,17:39:25
6,980,2.2559,0.1562,18:04:46
6,990,2.2077,0.4062,18:29:24
6,1000,2.1172,0.1875,20:11:45
6,1010,2.3066,0.3125,19:04:02
6,1020,2.0903,0.3125,16:58:07
6,1030,1.8939,0.3438,17:02:01
6,1040,1.9710,0.4062,19:15:38
6,1050,2.3105,0.2500,19:52:45
6,1060,2.0672,0.5000,18:45:06
6,1070,2.0638,0.2188,18:18:41
6,1080,2.6683,0.2188,17:26:33
6,1090,1.5883,0.4688,17:06:47
6,1100,2.1628,0.2188,18:02:58
6,1110,2.5386,0.2500,17:31:24
6,1120,1.9330,0.4062,18:07:27
6,1130,1.8953,0.3750,19:09:31
6,1140,1.9485,0.3438,17:59:48
6,1150,2.2820,0.2500,18:01:32
6,1160,2.8202,0.1250,16:56:52
6,1170,1.9439,0.3438,17:42:30
6,1180,2.2960,0.4062,18:13:22
6,1190,2.3445,0.3125,20:03:29
6,1200,1.8560,0.4062,17:37:48
6,1210,2.0478,0.3125,17:14:08
6,1220,2.2056,0.3125,18:00:03
6,1230,2.0757,0.3125,18:41:42
6,1240,2.4446,0.2812,17:33:53
6,1250,2.2012,0.2188,17:05:48
6,1260,2.1120,0.2812,16:21:03
6,1270,2.0279,0.2812,17:13:10
6,1280,2.3508,0.1250,17:28:20
6,1290,2.1733,0.2812,18:09:30
6,1300,2.3988,0.1875,19:21:06
6,1310,2.3585,0.2812,17:55:31
6,1320,2.6753,0.3438,16:36:06
6,1330,1.9833,0.2812,17:24:06
6,1340,2.0912,0.3438,17:47:14
6,1350,2.1788,0.1562,17:57:32
6,1360,2.3998,0.2500,19:21:57
6,1370,1.8004,0.4062,19:46:27
6,1380,1.7218,0.4375,17:47:58
6,1390,2.5890,0.2500,17:01:58
6,1400,1.9640,0.3125,18:51:55
6,1410,2.2822,0.3438,18:16:47
6,1420,2.0450,0.3125,19:38:14
6,1430,2.4718,0.2812,17:25:28
6,1440,2.4242,0.1875,18:10:32
6,1450,2.2632,0.2188,18:17:02
6,1460,2.0899,0.4062,19:07:37
6,1470,2.4714,0.1562,18:15:58
6,1480,2.3055,0.3125,17:21:00
6,1490,2.0479,0.2812,20:03:39
6,1500,2.0649,0.3750,18:33:48
6,1510,2.1120,0.3125,18:42:28
6,1520,2.5401,0.2500,17:07:19
6,1530,2.2186,0.3750,17:14:08
6,1540,2.4992,0.3438,17:48:26
6,1550,2.4518,0.2812,18:45:44
6,1560,2.3712,0.2812,19:10:56
